wav_filename,wav_filesize,transcript
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_23.wav,317692,although dicot and monocot roots have some structural similarities they differ in the number of xylem bundles and size of the pith and cortex
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/root_24.wav,301810,moreover secondary growth takes place only in the dicot root in other words these roots thicken over time
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_10.wav,280912,the cortex comprises three sub zones namely the hypodermis the cortical layers and the endodermis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_11.wav,249148,the hypodermis is the outermost zone of the cortex which consists of a few layers of collenchymatous cells
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_13.wav,267538,below the hypodermis are cortical layers of round and thin walled parenchymatous cells with intercellular spaces
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_14.wav,537540,the third or the innermost zone of the cortex is known as the endodermis it is a single layer of tightly packed rectangular cells which are rich in starch grains therefore this layer is also known as the starch sheath
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_15.wav,400448,lets now examine the composition of the stele which forms the last region of a dicot stem this region consists of the pericyle the vascular bundles and the pith
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_16.wav,391254,the pericycle is composed of sclerenchymatous cells and it lies on the inner side of the endodermis above the phloem cells these cells act as strengthening material
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_17.wav,321872,the vascular bundles are located in a ring on the inside of the pericycle this ring arrangement is a distinctive feature of the dicot stem
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_18.wav,265030,there are layers of radially arranged parenchymatous cells in between the vascular bundles which constitute the medullary ray
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_19.wav,249148,each vascular bundle in a dicot stem is conjoint open and consists of endarch protoxylem
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_21.wav,227414,it is composed of a large number of rounded parenchymatous cells with many intercellular spaces
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_22.wav,163048,now that you have learnt about the dicot stem lets study the monocot stem
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_23.wav,246640,the tissues of dicot and monocot stems are quite similar however there are some differences as well
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_24.wav,354474,in the monocot stem the hypodermis is composed of sclerenchymatous cells while in a dicot stem it is composed of collenchymatous cells
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_25.wav,682154,the monocot stem has scattered vascular bundles and their arrangement is conjoint and closed moreover water containing cavities are present within the vascular bundles on the other hand in a dicot stem the vascular bundles are arranged in a ring as conjoint and open
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_26.wav,307662,in a monocot stem each vascular bundle is surrounded by a sclerenchymatous bundle sheath and parenchymatous ground tissue
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_27.wav,224906,moreover the vascular bundles on the periphery are smaller compared to the vascular bundles in the centre
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_28.wav,336920,therefore the essential differences between a monocot and dicot stem lies in the arrangement of the epidermis ground tissue and vascular tissue
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_2.wav,178930,in this module you will learn about the anatomy of dicot and monocot stem
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_3.wav,211532,a stem is the main axis or stalk of a plant and it develops from the plumule of a germinating seed
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_4.wav,182274,lets examine the internal structure of a stem in dicot and monocot plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_5.wav,358652,here is the transverse section of a dicot stem the regions of tissues in this stem include epidermis cortex and stele
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_6.wav,197320,the outermost layer of the stem or epidermis consists of a layer of closely packed cells
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_8.wav,196484,the epidermis also contains stomata and hair like outgrowths known as trichomes
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/stem_9.wav,471502,the next region of a dicot stem is the cortex it lies between the epidermis and the pericycle and consists of multiple layers of cells the main function of this region is storage of food material
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_1.wav,335396,hi i am tinky this is my scrapbook would you like to see it this is me these are my hand prints
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_2.wav,233414,i love to sing and dance this is my mother she is an artist
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_3.wav,295272,she loves to paint she helps me with my homework this is my father he works in a bank
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_4.wav,182422,he also loves baking he bakes tasty cakes
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_5.wav,360472,this is my baby brother look at his hand print it is so tiny i like to play with him i sing him rhymes too
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_6.wav,348770,these are my grandparents they are kind and caring my grandfather loves gardening i help him water the plants
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_7.wav,172392,my grandmother loves reading books she tells me stories
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_8.wav,242608,this is my pet fluffy these are his paw prints fluffy and i play with a ball
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/tinky_9.wav,378028,my parents brother grandparents and fluffy are my family i love them a lot did you like my scrapbook would you like to make one too
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_0.wav,207352,in this module you will learn about the role of women in the french revolution
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_1.wav,611936,women have played a silent but key role in times of crisis whether it was putting bread on the table or fighting for their rights they did it all however the participation of women in the revolutions has never been stressed upon much
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_2.wav,591874,women came into the forefront on october 5 1789 when they marched to versailles and brought king louis the sixteenth back to paris they wanted the king and government closer so they could keep an eye on their activities
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_3.wav,889462,to voice their opinions and interests political clubs were set up all over france of the sixty womens clubs that were initiated the society of revolutionary and republican women was the most popular the key issue raised by the society of revolutionary and republican women was equal political rights for women similar to the rights assigned to men
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_4.wav,852680,though many laws were introduced to improve the lives of women like schools made compulsory for girls marriage of own preference divorce legalised job training for women yet the women folk were unhappy with the constitution of 1791 they felt they were reduced to mere passive citizens denying them the right to vote
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_5.wav,746520,spearheading the cause of women from 1791 onwards was the eminent writer and political activist olympe de gouges she fervently opposed the constitution and the declaration of rights of man and citizen of 1791 as it completely ignored the rights of women
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_6.wav,916210,the jacobin government rejected the demand for equal rights to women and sought to shut down all womens clubs across france olympe de gouges subsequently drafted the declaration of rights for women and citizen in the same year and addressed it to the queen and the national assembly she also criticised the jacobin government for forcibly shutting down all womens clubs
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_7.wav,392926,olympe de gouges was charged with treason and on november 2 1793 she was sentenced to the guillotine by the national convention
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_8.wav,571812,another eminent lady in the history of the french revolution who was guillotined in 1793 was charlotte corday she assassinated jean paul marat the jacobin leader who was also responsible for the reign of terror
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/women_revolution_9.wav,956334,the revolution carried out by the women of france triggered revolutionary movements in many countries around the world including the international suffrage movement for the next two centuries although french women fought for equal rights since 1789 it was only two centuries later in 1946 that they won the right to exercise their franchise and equal wages
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/world_health_organisation_10.wav,679646,the w h o has one fifty offices worldwide the member states are grouped into six regions and each region has a regional office hence there are a total of six regional offices of the w h o including one in new delhi
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/world_health_organisation_11.wav,207352,more than seven thousand representatives work at the different offices of the w h o
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/world_health_organisation_12.wav,611100,did you know that in nineteen ninety the w h o achieved its goal of immunising eighty percent of the worlds children against six preventable diseases this has helped save as many as three million lives each year
